,id,date,hour,hostname,ip_address,sample_name,method_name,file_name,name,rt_min,area,height,usp_resolution,tailing,sst,numb,comment,created_at
2174,2194,2024-01-02,13:26:14,PC-CZC124813X,192.168.254.99,Plat 1A S1-EVENT,1A_S1_6mins_QC.amx,Plat 1A S1-EVENT 2024-01-02 13-27-56+00-00.csv,QC2,0.67,153.3680,125.0320,,0.90,PASS,2.00,['All peaks not found'],2024-01-02T13:26:14.920576Z
2175,2195,2024-01-02,13:26:14,PC-CZC124813X,192.168.254.99,Plat 1A S1-EVENT,1A_S1_6mins_QC.amx,Plat 1A S1-EVENT 2024-01-02 13-27-56+00-00.csv,QC3,1.30,124.7884,70.6780,18.0300,1.00,PASS,2.00,['All peaks not found'],2024-01-02T13:26:14.924240Z
2176,2196,2024-01-02,13:27:20,DESKTOP-E75MDJA,10.0.4.17,Plat 1B_S2-EVENT,Plat1B_PoroC18_100mm_S2_11mins_QC.amx,Plat 1B_S2-EVENT 2024-01-02 13-29-02+00-00.csv,QC1,1.62,271.3721,52.8630,,4.96,FAIL,3.00,['All peaks not found'],2024-01-02T13:27:20.807065Z
2177,2197,2024-01-02,13:27:20,DESKTOP-E75MDJA,10.0.4.17,Plat 1B_S2-EVENT,Plat1B_PoroC18_100mm_S2_11mins_QC.amx,Plat 1B_S2-EVENT 2024-01-02 13-29-02+00-00.csv,QC2,2.16,265.7491,161.9420,7.7800,1.29,PASS,3.00,['All peaks not found'],2024-01-02T13:27:20.810765Z
2178,2198,2024-01-02,13:27:20,DESKTOP-E75MDJA,10.0.4.17,Plat 1B_S2-EVENT,Plat1B_PoroC18_100mm_S2_11mins_QC.amx,Plat 1B_S2-EVENT 2024-01-02 13-29-02+00-00.csv,QC4,7.04,525.2524,216.9950,66.4200,1.12,PASS,3.00,['All peaks not found'],2024-01-02T13:27:20.814216Z
2179,2199,2024-01-02,13:57:11,DESKTOP-E75MDJA,10.0.4.17,Plat 1B_S1-EVENT,Plat1B_PoroC18_100mm_S1_11mins_QC.amx,Plat 1B_S1-EVENT 2024-01-02 13-58-53+00-00.csv,QC1,1.53,170.8889,48.7370,,1.31,PASS,4.00,['All peaks found'],2024-01-02T13:57:11.960374Z
2180,2200,2024-01-02,13:57:11,DESKTOP-E75MDJA,10.0.4.17,Plat 1B_S1-EVENT,Plat1B_PoroC18_100mm_S1_11mins_QC.amx,Plat 1B_S1-EVENT 2024-01-02 13-58-53+00-00.csv,QC2,2.13,268.3233,154.7890,2.0600,1.23,PASS,4.00,['All peaks found'],2024-01-02T13:57:11.969486Z
2181,2201,2024-01-02,13:57:11,DESKTOP-E75MDJA,10.0.4.17,Plat 1B_S1-EVENT,Plat1B_PoroC18_100mm_S1_11mins_QC.amx,Plat 1B_S1-EVENT 2024-01-02 13-58-53+00-00.csv,QC3,3.47,231.6432,102.9600,24.5500,1.19,PASS,4.00,['All peaks found'],2024-01-02T13:57:11.985599Z
2182,2202,2024-01-02,13:57:11,DESKTOP-E75MDJA,10.0.4.17,Plat 1B_S1-EVENT,Plat1B_PoroC18_100mm_S1_11mins_QC.amx,Plat 1B_S1-EVENT 2024-01-02 13-58-53+00-00.csv,QC4,7.03,524.8361,207.2880,55.3200,1.12,PASS,4.00,['All peaks found'],2024-01-02T13:57:11.988323Z
2183,2203,2024-01-02,14:21:20,PC-CZC124813X,192.168.254.99,Plat 1A S2-EVENT,1A_S2_6mins_QC.amx,Plat 1A S2-EVENT 2024-01-02 14-23-01+00-00.csv,QC2,0.67,147.9962,121.9590,,0.90,PASS,3.00,['All peaks not found'],2024-01-02T14:21:20.307939Z
2184,2204,2024-01-02,14:21:20,PC-CZC124813X,192.168.254.99,Plat 1A S2-EVENT,1A_S2_6mins_QC.amx,Plat 1A S2-EVENT 2024-01-02 14-23-01+00-00.csv,QC3,1.08,126.8630,67.4670,9.9500,0.80,PASS,3.00,['All peaks not found'],2024-01-02T14:21:20.313046Z
2185,2205,2024-01-02,14:21:20,PC-CZC124813X,192.168.254.99,Plat 1A S2-EVENT,1A_S2_6mins_QC.amx,Plat 1A S2-EVENT 2024-01-02 14-23-01+00-00.csv,QC4,3.22,285.5343,125.3040,39.3100,0.80,PASS,3.00,['All peaks not found'],2024-01-02T14:21:20.315992Z
2186,2206,2024-01-02,14:26:47,DESKTOP-E75MDJA,10.0.4.17,Plat 2B_S1-EVENT,Plat2B_AscC18_100mm_S1_11mins_QC.amx,Plat 2B_S1-EVENT 2024-01-02 14-28-29+00-00.csv,QC4,5.92,266.3991,123.4610,71.4000,1.90,FAIL,1.00,['All peaks not found'],2024-01-02T14:26:47.976401Z
2187,2207,2024-01-02,14:40:03,PC-CZC124813X,192.168.254.99,Plat 2A S2-EVENT,2A_S2_6mins_QC.amx,Plat 2A S2-EVENT 2024-01-02 14-41-44+00-00.csv,QC1,0.33,106.2457,100.0640,,1.20,PASS,4.00,['All peaks found'],2024-01-02T14:40:03.120133Z
2188,2208,2024-01-02,14:40:03,PC-CZC124813X,192.168.254.99,Plat 2A S2-EVENT,2A_S2_6mins_QC.amx,Plat 2A S2-EVENT 2024-01-02 14-41-44+00-00.csv,QC2,0.58,177.6602,275.5980,11.4000,1.30,PASS,4.00,['All peaks found'],2024-01-02T14:40:03.124545Z
2189,2209,2024-01-02,14:40:03,PC-CZC124813X,192.168.254.99,Plat 2A S2-EVENT,2A_S2_6mins_QC.amx,Plat 2A S2-EVENT 2024-01-02 14-41-44+00-00.csv,QC3,0.91,143.5716,176.1540,18.2900,1.00,PASS,4.00,['All peaks found'],2024-01-02T14:40:03.128321Z
2190,2210,2024-01-02,14:40:03,PC-CZC124813X,192.168.254.99,Plat 2A S2-EVENT,2A_S2_6mins_QC.amx,Plat 2A S2-EVENT 2024-01-02 14-41-44+00-00.csv,QC4,3.11,311.3733,312.3890,94.4200,1.00,PASS,4.00,['All peaks found'],2024-01-02T14:40:03.132036Z
2191,2211,2024-01-02,14:58:17,PC-CZC124813X,192.168.254.99,Plat 2A S1-EVENT,2A_S1_6mins_QC.amx,Plat 2A S1-EVENT 2024-01-02 14-59-59+00-00.csv,QC1,0.33,105.1998,98.8050,,1.20,PASS,4.00,['All peaks found'],2024-01-02T14:58:17.609270Z
2192,2212,2024-01-02,14:58:17,PC-CZC124813X,192.168.254.99,Plat 2A S1-EVENT,2A_S1_6mins_QC.amx,Plat 2A S1-EVENT 2024-01-02 14-59-59+00-00.csv,QC2,0.57,163.1416,275.9870,11.3600,1.30,PASS,4.00,['All peaks found'],2024-01-02T14:58:17.612984Z
2193,2213,2024-01-02,14:58:17,PC-CZC124813X,192.168.254.99,Plat 2A S1-EVENT,2A_S1_6mins_QC.amx,Plat 2A S1-EVENT 2024-01-02 14-59-59+00-00.csv,QC3,1.19,283.3248,174.8280,34.2000,1.10,PASS,4.00,['All peaks found'],2024-01-02T14:58:17.615682Z
2194,2214,2024-01-02,14:58:17,PC-CZC124813X,192.168.254.99,Plat 2A S1-EVENT,2A_S1_6mins_QC.amx,Plat 2A S1-EVENT 2024-01-02 14-59-59+00-00.csv,QC4,3.11,317.4241,317.1180,82.6600,1.00,PASS,4.00,['All peaks found'],2024-01-02T14:58:17.618347Z
2195,2215,2024-01-03,04:59:00,PC-CZC124813X,192.168.254.99,Plat 1A S2-EVENT,1A_S2_6mins_QC.amx,Plat 1A S2-EVENT 2024-01-03 05-00-39+00-00.csv,QC1,0.42,101.3513,81.4360,,1.20,PASS,4.00,['All peaks found'],2024-01-03T04:59:00.568704Z
2196,2216,2024-01-03,04:59:00,PC-CZC124813X,192.168.254.99,Plat 1A S2-EVENT,1A_S2_6mins_QC.amx,Plat 1A S2-EVENT 2024-01-03 05-00-39+00-00.csv,QC2,0.67,159.0378,247.8510,10.0700,1.20,PASS,4.00,['All peaks found'],2024-01-03T04:59:00.575151Z
2197,2217,2024-01-03,04:59:00,PC-CZC124813X,192.168.254.99,Plat 1A S2-EVENT,1A_S2_6mins_QC.amx,Plat 1A S2-EVENT 2024-01-03 05-00-39+00-00.csv,QC3,1.07,143.1039,154.9700,19.9100,1.00,PASS,4.00,['All peaks found'],2024-01-03T04:59:00.581484Z
2198,2218,2024-01-03,04:59:00,PC-CZC124813X,192.168.254.99,Plat 1A S2-EVENT,1A_S2_6mins_QC.amx,Plat 1A S2-EVENT 2024-01-03 05-00-39+00-00.csv,QC4,3.20,313.6191,258.6690,76.0500,1.00,PASS,4.00,['All peaks found'],2024-01-03T04:59:00.584325Z
2199,2219,2024-01-03,05:20:45,DESKTOP-QFL5IDO,10.0.4.15,Plat 1A S2-EVENT,Plat1A_PoroC18_50mm_S2_QC.amx,Plat 1A S2-EVENT_2024-01-03 05-22-26+00-00.csv,QC1,0.41,69.7482,39.6090,,1.90,FAIL,3.00,['All peaks not found'],2024-01-03T05:20:45.292187Z
2200,2220,2024-01-03,05:20:45,DESKTOP-QFL5IDO,10.0.4.15,Plat 1A S2-EVENT,Plat1A_PoroC18_50mm_S2_QC.amx,Plat 1A S2-EVENT_2024-01-03 05-22-26+00-00.csv,QC3,1.05,99.2427,60.5720,12.4100,1.50,PASS,3.00,['All peaks not found'],2024-01-03T05:20:45.296802Z
2201,2221,2024-01-03,05:20:45,DESKTOP-QFL5IDO,10.0.4.15,Plat 1A S2-EVENT,Plat1A_PoroC18_50mm_S2_QC.amx,Plat 1A S2-EVENT_2024-01-03 05-22-26+00-00.csv,QC4,3.14,228.9264,112.9640,48.3300,1.60,PASS,3.00,['All peaks not found'],2024-01-03T05:20:45.300367Z
2202,2222,2024-01-03,05:24:37,PC-CZC124813X,192.168.254.99,Plat 2A S2-EVENT,2A_S2_6mins_QC.amx,Plat 2A S2-EVENT 2024-01-03 05-26-18+00-00.csv,QC1,0.33,104.8486,98.1250,,1.20,PASS,4.00,['All peaks found'],2024-01-03T05:24:37.384574Z
2203,2223,2024-01-03,05:24:37,PC-CZC124813X,192.168.254.99,Plat 2A S2-EVENT,2A_S2_6mins_QC.amx,Plat 2A S2-EVENT 2024-01-03 05-26-18+00-00.csv,QC2,0.58,174.6650,271.2340,11.4600,1.20,PASS,4.00,['All peaks found'],2024-01-03T05:24:37.389330Z
2204,2224,2024-01-03,05:24:37,PC-CZC124813X,192.168.254.99,Plat 2A S2-EVENT,2A_S2_6mins_QC.amx,Plat 2A S2-EVENT 2024-01-03 05-26-18+00-00.csv,QC3,0.94,143.5559,172.7250,19.7700,0.90,PASS,4.00,['All peaks found'],2024-01-03T05:24:37.391748Z
2205,2225,2024-01-03,05:24:37,PC-CZC124813X,192.168.254.99,Plat 2A S2-EVENT,2A_S2_6mins_QC.amx,Plat 2A S2-EVENT 2024-01-03 05-26-18+00-00.csv,QC4,3.10,318.3259,315.5020,91.8800,1.00,PASS,4.00,['All peaks found'],2024-01-03T05:24:37.395842Z
2206,2226,2024-01-03,05:39:02,DESKTOP-QFL5IDO,10.0.4.15,Plat 2A S2-EVENT,Plat2A_AscC18_50mm_S2_QC.amx,Plat 2A S2-EVENT 2024-01-03 05-40-44+00-00.csv,QC1,0.34,75.6678,62.5940,,1.20,PASS,3.00,['All peaks not found'],2024-01-03T05:39:02.978517Z
2207,2227,2024-01-03,05:39:02,DESKTOP-QFL5IDO,10.0.4.15,Plat 2A S2-EVENT,Plat2A_AscC18_50mm_S2_QC.amx,Plat 2A S2-EVENT 2024-01-03 05-40-44+00-00.csv,QC2,0.59,116.1844,183.6710,10.5200,1.20,PASS,3.00,['All peaks not found'],2024-01-03T05:39:02.982920Z
2208,2228,2024-01-03,05:39:02,DESKTOP-QFL5IDO,10.0.4.15,Plat 2A S2-EVENT,Plat2A_AscC18_50mm_S2_QC.amx,Plat 2A S2-EVENT 2024-01-03 05-40-44+00-00.csv,QC4,3.10,236.3338,208.2290,84.2000,1.00,PASS,3.00,['All peaks not found'],2024-01-03T05:39:02.987023Z
2209,2229,2024-01-03,05:42:55,PC-CZC124813X,192.168.254.99,Plat 2A S1-EVENT,2A_S1_6mins_QC.amx,Plat 2A S1-EVENT 2024-01-03 05-44-36+00-00.csv,QC1,0.33,101.0672,95.3120,,1.20,PASS,4.00,['All peaks found'],2024-01-03T05:42:55.123145Z
2210,2230,2024-01-03,05:42:55,PC-CZC124813X,192.168.254.99,Plat 2A S1-EVENT,2A_S1_6mins_QC.amx,Plat 2A S1-EVENT 2024-01-03 05-44-36+00-00.csv,QC2,0.57,160.9366,264.9160,11.4700,1.20,PASS,4.00,['All peaks found'],2024-01-03T05:42:55.126380Z
2211,2231,2024-01-03,05:42:55,PC-CZC124813X,192.168.254.99,Plat 2A S1-EVENT,2A_S1_6mins_QC.amx,Plat 2A S1-EVENT 2024-01-03 05-44-36+00-00.csv,QC3,1.18,187.9099,167.8980,33.7600,1.10,PASS,4.00,['All peaks found'],2024-01-03T05:42:55.128846Z
2212,2232,2024-01-03,05:42:55,PC-CZC124813X,192.168.254.99,Plat 2A S1-EVENT,2A_S1_6mins_QC.amx,Plat 2A S1-EVENT 2024-01-03 05-44-36+00-00.csv,QC4,3.11,311.1427,306.3360,82.2400,1.00,PASS,4.00,['All peaks found'],2024-01-03T05:42:55.133640Z
2213,2233,2024-01-03,06:00:57,PC-CZC124813X,192.168.254.99,Plat 1A S1-EVENT,1A_S1_6mins_QC.amx,Plat 1A S1-EVENT 2024-01-03 06-02-39+00-00.csv,QC1,0.42,96.8795,80.0190,,1.30,PASS,3.00,['All peaks not found'],2024-01-03T06:00:57.474875Z
2214,2234,2024-01-03,06:00:57,PC-CZC124813X,192.168.254.99,Plat 1A S1-EVENT,1A_S1_6mins_QC.amx,Plat 1A S1-EVENT 2024-01-03 06-02-39+00-00.csv,QC2,0.66,156.7446,242.4420,10.2300,1.30,PASS,3.00,['All peaks not found'],2024-01-03T06:00:57.479006Z
2215,2235,2024-01-03,06:00:57,PC-CZC124813X,192.168.254.99,Plat 1A S1-EVENT,1A_S1_6mins_QC.amx,Plat 1A S1-EVENT 2024-01-03 06-02-39+00-00.csv,QC3,1.28,193.6709,148.9270,31.2500,1.20,PASS,3.00,['All peaks not found'],2024-01-03T06:00:57.482400Z
2216,2236,2024-01-03,06:04:50,DESKTOP-QFL5IDO,10.0.4.15,Plat 2A S1-EVENT,Plat2A_AscC18_50mm_S1_QC.amx,Plat 2A S1-EVENT 2024-01-03 06-06-21+00-00.csv,QC1,0.34,79.8493,65.0520,,1.20,PASS,4.00,['All peaks found'],2024-01-03T06:04:50.556509Z
2217,2237,2024-01-03,06:04:50,DESKTOP-QFL5IDO,10.0.4.15,Plat 2A S1-EVENT,Plat2A_AscC18_50mm_S1_QC.amx,Plat 2A S1-EVENT 2024-01-03 06-06-21+00-00.csv,QC2,0.62,120.2102,200.7690,12.0700,1.20,PASS,4.00,['All peaks found'],2024-01-03T06:04:50.566683Z
2218,2238,2024-01-03,06:04:50,DESKTOP-QFL5IDO,10.0.4.15,Plat 2A S1-EVENT,Plat2A_AscC18_50mm_S1_QC.amx,Plat 2A S1-EVENT 2024-01-03 06-06-21+00-00.csv,QC3,1.19,102.1770,112.3340,29.2200,1.10,PASS,4.00,['All peaks found'],2024-01-03T06:04:50.570919Z
2219,2239,2024-01-03,06:04:50,DESKTOP-QFL5IDO,10.0.4.15,Plat 2A S1-EVENT,Plat2A_AscC18_50mm_S1_QC.amx,Plat 2A S1-EVENT 2024-01-03 06-06-21+00-00.csv,QC4,3.11,236.3190,207.4070,72.9400,1.00,PASS,4.00,['All peaks found'],2024-01-03T06:04:50.574487Z
2220,2240,2024-01-03,06:25:12,DESKTOP-QFL5IDO,10.0.4.15,Plat 1A S1-EVENT,Plat1A_PoroC18_50mm_S1_QC.amx,Plat 1A S1-EVENT 2024-01-03 06-26-53+00-00.csv,QC1,0.41,71.6179,40.9080,,2.10,FAIL,4.00,['All peaks found'],2024-01-03T06:25:12.066062Z
2221,2241,2024-01-03,06:25:12,DESKTOP-QFL5IDO,10.0.4.15,Plat 1A S1-EVENT,Plat1A_PoroC18_50mm_S1_QC.amx,Plat 1A S1-EVENT 2024-01-03 06-26-53+00-00.csv,QC2,0.64,119.8655,109.2950,6.7000,1.60,PASS,4.00,['All peaks found'],2024-01-03T06:25:12.076163Z
2222,2242,2024-01-03,06:25:12,DESKTOP-QFL5IDO,10.0.4.15,Plat 1A S1-EVENT,Plat1A_PoroC18_50mm_S1_QC.amx,Plat 1A S1-EVENT 2024-01-03 06-26-53+00-00.csv,QC3,1.25,106.2326,66.7780,19.4200,1.60,PASS,4.00,['All peaks found'],2024-01-03T06:25:12.100350Z
2223,2243,2024-01-03,06:25:12,DESKTOP-QFL5IDO,10.0.4.15,Plat 1A S1-EVENT,Plat1A_PoroC18_50mm_S1_QC.amx,Plat 1A S1-EVENT 2024-01-03 06-26-53+00-00.csv,QC4,3.14,239.9264,119.2030,44.9700,1.60,PASS,4.00,['All peaks found'],2024-01-03T06:25:12.103731Z
2224,2244,2024-01-03,09:45:31,DESKTOP-E75MDJA,10.0.4.17,Plat 1B_S1-EVENT,Plat1B_PoroC18_100mm_S1_11mins_QC.amx,Plat 1B_S1-EVENT 2024-01-03 09-47-01+00-00.csv,QC1,1.58,173.8134,43.0240,,1.13,PASS,4.00,['All peaks found'],2024-01-03T09:45:31.684629Z
2225,2245,2024-01-03,09:45:31,DESKTOP-E75MDJA,10.0.4.17,Plat 1B_S1-EVENT,Plat1B_PoroC18_100mm_S1_11mins_QC.amx,Plat 1B_S1-EVENT 2024-01-03 09-47-01+00-00.csv,QC2,2.14,261.0063,136.3660,1.8700,1.15,PASS,4.00,['All peaks found'],2024-01-03T09:45:31.688441Z
2226,2246,2024-01-03,09:45:31,DESKTOP-E75MDJA,10.0.4.17,Plat 1B_S1-EVENT,Plat1B_PoroC18_100mm_S1_11mins_QC.amx,Plat 1B_S1-EVENT 2024-01-03 09-47-01+00-00.csv,QC3,3.48,223.7597,89.7420,21.6200,1.13,PASS,4.00,['All peaks found'],2024-01-03T09:45:31.691755Z
2227,2247,2024-01-03,09:45:31,DESKTOP-E75MDJA,10.0.4.17,Plat 1B_S1-EVENT,Plat1B_PoroC18_100mm_S1_11mins_QC.amx,Plat 1B_S1-EVENT 2024-01-03 09-47-01+00-00.csv,QC4,7.03,512.9797,182.0220,46.8900,1.04,PASS,4.00,['All peaks found'],2024-01-03T09:45:31.694752Z
2228,2248,2024-01-04,05:20:52,DESKTOP-QFL5IDO,10.0.4.15,Plat 1A S2-EVENT,Plat1A_PoroC18_50mm_S2_QC.amx,Plat 1A S2-EVENT_2024-01-04 05-22-20+00-00.csv,QC3,1.04,101.9371,50.5490,11.7900,3.30,FAIL,2.00,['All peaks not found'],2024-01-04T05:20:52.449488Z
2229,2249,2024-01-04,05:20:52,DESKTOP-QFL5IDO,10.0.4.15,Plat 1A S2-EVENT,Plat1A_PoroC18_50mm_S2_QC.amx,Plat 1A S2-EVENT_2024-01-04 05-22-20+00-00.csv,QC4,3.12,224.6121,89.8690,45.8000,4.20,FAIL,2.00,['All peaks not found'],2024-01-04T05:20:52.455778Z
2230,2250,2024-01-04,05:24:38,PC-CZC124813X,192.168.254.99,Plat 2A S2-EVENT,2A_S2_6mins_QC.amx,Plat 2A S2-EVENT 2024-01-04 05-26-19+00-00.csv,QC1,0.33,106.9569,99.0170,,1.20,PASS,4.00,['All peaks found'],2024-01-04T05:24:38.856168Z
2231,2251,2024-01-04,05:24:38,PC-CZC124813X,192.168.254.99,Plat 2A S2-EVENT,2A_S2_6mins_QC.amx,Plat 2A S2-EVENT 2024-01-04 05-26-19+00-00.csv,QC2,0.58,178.7693,274.2220,11.4000,1.20,PASS,4.00,['All peaks found'],2024-01-04T05:24:38.859911Z
2232,2252,2024-01-04,05:24:38,PC-CZC124813X,192.168.254.99,Plat 2A S2-EVENT,2A_S2_6mins_QC.amx,Plat 2A S2-EVENT 2024-01-04 05-26-19+00-00.csv,QC3,0.94,145.3690,175.6500,19.7500,1.00,PASS,4.00,['All peaks found'],2024-01-04T05:24:38.863510Z
2233,2253,2024-01-04,05:24:38,PC-CZC124813X,192.168.254.99,Plat 2A S2-EVENT,2A_S2_6mins_QC.amx,Plat 2A S2-EVENT 2024-01-04 05-26-19+00-00.csv,QC4,3.10,322.1467,321.6310,92.1200,1.00,PASS,4.00,['All peaks found'],2024-01-04T05:24:38.867062Z
2234,2254,2024-01-04,05:39:16,DESKTOP-QFL5IDO,10.0.4.15,Plat 2A S2-EVENT,Plat2A_AscC18_50mm_S2_QC.amx,Plat 2A S2-EVENT 2024-01-04 05-40-57+00-00.csv,QC1,0.34,77.7722,60.7930,,1.20,PASS,3.00,['All peaks not found'],2024-01-04T05:39:16.524650Z
2235,2255,2024-01-04,05:39:16,DESKTOP-QFL5IDO,10.0.4.15,Plat 2A S2-EVENT,Plat2A_AscC18_50mm_S2_QC.amx,Plat 2A S2-EVENT 2024-01-04 05-40-57+00-00.csv,QC2,0.59,118.4654,173.3740,9.9500,1.10,PASS,3.00,['All peaks not found'],2024-01-04T05:39:16.528406Z
2236,2256,2024-01-04,05:39:16,DESKTOP-QFL5IDO,10.0.4.15,Plat 2A S2-EVENT,Plat2A_AscC18_50mm_S2_QC.amx,Plat 2A S2-EVENT 2024-01-04 05-40-57+00-00.csv,QC4,3.10,240.8188,179.7570,72.6600,1.00,PASS,3.00,['All peaks not found'],2024-01-04T05:39:16.531251Z
2237,2257,2024-01-04,05:42:57,PC-CZC124813X,192.168.254.99,Plat 2A S1-EVENT,2A_S1_6mins_QC.amx,Plat 2A S1-EVENT 2024-01-04 05-44-38+00-00.csv,QC1,0.33,102.1302,95.5370,,1.20,PASS,4.00,['All peaks found'],2024-01-04T05:42:57.320962Z
2238,2258,2024-01-04,05:42:57,PC-CZC124813X,192.168.254.99,Plat 2A S1-EVENT,2A_S1_6mins_QC.amx,Plat 2A S1-EVENT 2024-01-04 05-44-38+00-00.csv,QC2,0.58,158.3128,265.7740,11.4300,1.30,PASS,4.00,['All peaks found'],2024-01-04T05:42:57.324945Z
2239,2259,2024-01-04,05:42:57,PC-CZC124813X,192.168.254.99,Plat 2A S1-EVENT,2A_S1_6mins_QC.amx,Plat 2A S1-EVENT 2024-01-04 05-44-38+00-00.csv,QC3,1.18,135.5152,168.6940,33.8000,1.10,PASS,4.00,['All peaks found'],2024-01-04T05:42:57.328061Z
2240,2260,2024-01-04,05:42:57,PC-CZC124813X,192.168.254.99,Plat 2A S1-EVENT,2A_S1_6mins_QC.amx,Plat 2A S1-EVENT 2024-01-04 05-44-38+00-00.csv,QC4,3.11,314.4287,312.5960,82.9600,1.00,PASS,4.00,['All peaks found'],2024-01-04T05:42:57.331195Z
2241,2261,2024-01-04,06:00:50,PC-CZC124813X,192.168.254.99,Plat 1A S1-EVENT,1A_S1_6mins_QC.amx,Plat 1A S1-EVENT 2024-01-04 06-02-30+00-00.csv,QC1,0.42,98.0201,81.3560,,1.40,PASS,3.00,['All peaks not found'],2024-01-04T06:00:50.453268Z
2242,2262,2024-01-04,06:00:50,PC-CZC124813X,192.168.254.99,Plat 1A S1-EVENT,1A_S1_6mins_QC.amx,Plat 1A S1-EVENT 2024-01-04 06-02-30+00-00.csv,QC2,0.66,157.5599,243.3330,10.3900,1.30,PASS,3.00,['All peaks not found'],2024-01-04T06:00:50.456520Z
2243,2263,2024-01-04,06:00:50,PC-CZC124813X,192.168.254.99,Plat 1A S1-EVENT,1A_S1_6mins_QC.amx,Plat 1A S1-EVENT 2024-01-04 06-02-30+00-00.csv,QC3,1.28,137.0524,150.4680,31.5900,1.20,PASS,3.00,['All peaks not found'],2024-01-04T06:00:50.459350Z
2244,2264,2024-01-04,06:03:02,DESKTOP-E75MDJA,10.0.4.17,Plat 1B_S2-EVENT,Plat1B_PoroC18_100mm_S2_11mins_QC.amx,Plat 1B_S2-EVENT 2024-01-04 06-04-43+00-00.csv,QC1,1.62,258.3872,45.1130,,4.02,FAIL,3.00,['All peaks not found'],2024-01-04T06:03:02.323548Z
2245,2265,2024-01-04,06:03:02,DESKTOP-E75MDJA,10.0.4.17,Plat 1B_S2-EVENT,Plat1B_PoroC18_100mm_S2_11mins_QC.amx,Plat 1B_S2-EVENT 2024-01-04 06-04-43+00-00.csv,QC2,2.16,253.2999,135.9240,6.5600,1.17,PASS,3.00,['All peaks not found'],2024-01-04T06:03:02.328432Z
2246,2266,2024-01-04,06:03:02,DESKTOP-E75MDJA,10.0.4.17,Plat 1B_S2-EVENT,Plat1B_PoroC18_100mm_S2_11mins_QC.amx,Plat 1B_S2-EVENT 2024-01-04 06-04-43+00-00.csv,QC4,7.03,502.2127,180.3020,55.0300,1.05,PASS,3.00,['All peaks not found'],2024-01-04T06:03:02.333681Z
2247,2267,2024-01-04,06:04:53,DESKTOP-QFL5IDO,10.0.4.15,Plat 2A S1-EVENT,Plat2A_AscC18_50mm_S1_QC.amx,Plat 2A S1-EVENT 2024-01-04 06-06-35+00-00.csv,QC1,0.34,79.9318,61.2080,,1.20,PASS,4.00,['All peaks found'],2024-01-04T06:04:53.753663Z
2248,2268,2024-01-04,06:04:53,DESKTOP-QFL5IDO,10.0.4.15,Plat 2A S1-EVENT,Plat2A_AscC18_50mm_S1_QC.amx,Plat 2A S1-EVENT 2024-01-04 06-06-35+00-00.csv,QC2,0.63,121.6991,186.1890,11.2800,1.20,PASS,4.00,['All peaks found'],2024-01-04T06:04:53.758358Z
2249,2269,2024-01-04,06:04:53,DESKTOP-QFL5IDO,10.0.4.15,Plat 2A S1-EVENT,Plat2A_AscC18_50mm_S1_QC.amx,Plat 2A S1-EVENT 2024-01-04 06-06-35+00-00.csv,QC3,1.19,108.5592,105.9060,26.1800,1.10,PASS,4.00,['All peaks found'],2024-01-04T06:04:53.762269Z
2250,2270,2024-01-04,06:04:53,DESKTOP-QFL5IDO,10.0.4.15,Plat 2A S1-EVENT,Plat2A_AscC18_50mm_S1_QC.amx,Plat 2A S1-EVENT 2024-01-04 06-06-35+00-00.csv,QC4,3.11,244.1928,178.9460,62.4200,1.00,PASS,4.00,['All peaks found'],2024-01-04T06:04:53.764856Z
2251,2271,2024-01-04,06:25:28,DESKTOP-QFL5IDO,10.0.4.15,Plat 1A S1-EVENT,Plat1A_PoroC18_50mm_S1_QC.amx,Plat 1A S1-EVENT 2024-01-04 06-27-10+00-00.csv,QC1,0.39,107.8115,36.0490,,6.20,FAIL,4.00,['All peaks found'],2024-01-04T06:25:28.555976Z
2252,2272,2024-01-04,06:25:28,DESKTOP-QFL5IDO,10.0.4.15,Plat 1A S1-EVENT,Plat1A_PoroC18_50mm_S1_QC.amx,Plat 1A S1-EVENT 2024-01-04 06-27-10+00-00.csv,QC2,0.63,119.5924,83.7020,6.0400,3.30,FAIL,4.00,['All peaks found'],2024-01-04T06:25:28.561832Z
2253,2273,2024-01-04,06:25:28,DESKTOP-QFL5IDO,10.0.4.15,Plat 1A S1-EVENT,Plat1A_PoroC18_50mm_S1_QC.amx,Plat 1A S1-EVENT 2024-01-04 06-27-10+00-00.csv,QC3,1.23,102.7201,50.4590,17.2800,3.60,FAIL,4.00,['All peaks found'],2024-01-04T06:25:28.564789Z
2254,2274,2024-01-04,06:25:28,DESKTOP-QFL5IDO,10.0.4.15,Plat 1A S1-EVENT,Plat1A_PoroC18_50mm_S1_QC.amx,Plat 1A S1-EVENT 2024-01-04 06-27-10+00-00.csv,QC4,3.11,227.3799,91.1910,41.5000,4.10,FAIL,4.00,['All peaks found'],2024-01-04T06:25:28.567536Z
2255,2275,2024-01-04,06:33:09,DESKTOP-E75MDJA,10.0.4.17,Plat 1B_S1-EVENT,Plat1B_PoroC18_100mm_S1_11mins_QC.amx,Plat 1B_S1-EVENT 2024-01-04 06-34-50+00-00.csv,QC1,1.56,165.1818,38.4260,,1.07,PASS,4.00,['All peaks found'],2024-01-04T06:33:09.449066Z
